Battery ID,Material IDs,Charge ID,Discharge ID,Volumetric Capacity (Ah/L),Average Voltage (V),Band Gap_dcg,Conduction Band Min_dcg,Valence Band Max_dcg,Density_dcg,Atomic Density_dcg,Total Energy_dcg,Fermi Energy_dcg,Energy Per Atom_dcg,Formation Energy Per Atom_dcg,Energy above Hull_dcg,Equilibrium Reaction Energy Per Atom,Number of Magnetic Sites_dcg,Number of Unique Magnetic Sites_dcg,Ionic Energy_dcg,Number of atoms_dcg,Band Gap_cg,Conduction Band Min_cg,Valence Band Max_cg,Density_cg,Atomic Density_cg,Fermi Energy_cg,Energy Per Atom_cg,Formation Energy Per Atom_cg,Energy above Hull_cg,Equilibrium Reaction Energy Per Atom.1,Number of Magnetic Sites_cg,Number of Unique Magnetic Sites_cg,Ionic Energy_cg,a_dcg,b_dcg,c_dcg,alpha_dcg,beta_dcg,gamma_dcg,a_cg,b_cg,c_cg,alpha_cg,beta_cg,gamma_cg,sum_NdValence_dcg,sum_NfValence_dcg,sum_NsUnfilled_dcg,sum_GSbandgap_dcg,sum_GSmagmom_dcg,avg_MeltingT_dcg,avg_NdValence_dcg,avg_NValence_dcg,avg_NpUnfilled_dcg,avg_NUnfilled_dcg,avg_GSvolume_pa_dcg,dev_MendeleevNumber_dcg,dev_MeltingT_dcg,dev_Column_dcg,dev_Row_dcg,dev_CovalentRadius_dcg,dev_Electronegativity_dcg,dev_NpValence_dcg,dev_NdValence_dcg,dev_NValence_dcg,dev_NpUnfilled_dcg,dev_GSvolume_pa_dcg,dev_SpaceGroupNumber_dcg,range_Row_dcg,range_NsValence_dcg,range_NsUnfilled_dcg,max_NsValence_dcg,max_NsUnfilled_dcg,max_GSvolume_pa_dcg,max_SpaceGroupNumber_dcg,min_MendeleevNumber_dcg,min_Column_dcg,min_Electronegativity_dcg,min_NsValence_dcg,min_NValence_dcg,min_NUnfilled_dcg,mode_NValence_dcg,mode_NsUnfilled_dcg,mode_GSbandgap_dcg,mode_SpaceGroupNumber_dcg,sum_NdValence_cg,sum_NfValence_cg,sum_NsUnfilled_cg,sum_NdUnfilled_cg,sum_GSbandgap_cg,sum_GSmagmom_cg,avg_MendeleevNumber_cg,avg_MeltingT_cg,avg_Column_cg,avg_NpValence_cg,avg_NdValence_cg,avg_NfValence_cg,avg_NValence_cg,avg_NpUnfilled_cg,avg_NdUnfilled_cg,avg_NUnfilled_cg,avg_GSvolume_pa_cg,avg_GSbandgap_cg,avg_GSmagmom_cg,avg_SpaceGroupNumber_cg,dev_MendeleevNumber_cg,dev_MeltingT_cg,dev_Column_cg,dev_Row_cg,dev_CovalentRadius_cg,dev_Electronegativity_cg,dev_NpValence_cg,dev_NdValence_cg,dev_NValence_cg,dev_NpUnfilled_cg,dev_GSmagmom_cg,dev_SpaceGroupNumber_cg,range_Row_cg,range_CovalentRadius_cg,range_Electronegativity_cg,range_NdValence_cg,range_NValence_cg,max_CovalentRadius_cg,max_NsValence_cg,max_NdValence_cg,max_NValence_cg,max_SpaceGroupNumber_cg,min_NdValence_cg,min_NValence_cg,min_NUnfilled_cg,min_GSvolume_pa_cg,mode_Electronegativity_cg,mode_NsValence_cg,mode_NdValence_cg,mode_NValence_cg,mode_NsUnfilled_cg,mode_NpUnfilled_cg,mode_NUnfilled_cg,mode_GSvolume_pa_cg,mode_GSbandgap_cg,mode_SpaceGroupNumber_cg,Gravimetric Capacity (mAh/g)
mp-8642_Na,"mp-8642, mp-982595",mp-8642,mp-982595,1287.6779424546596,-1.7147723767816092,0.0,3.770216822429907,2.178742990654205,3.307937492168972,11.195506165463367,-32.316945872000005,6.33081652,-8.079236468000001,-3.104357904238506,0.0116053950312426,-0.0253667110221045,2.0,1.0,6.196452413398398,4.0,0.0,1.5241351219512196,0.7490092682926829,20.79927014523156,14.8660984647711,7.66002812,-12.38177043,0.0627567550000005,0.0627567550000005,-0.056951962266642,0.0,0.0,72.86115611298726,6.647289,6.647289,5.312398,77.989337,77.989337,83.300626,2.759968,2.759968,2.759968,59.999995,59.999991,59.999977,2.0,0.0,1.0,1.546,2.25333333333e-05,601.467,0.2,4.9,2.0,2.9000000000000004,14.14433333333,19.92,702.1197999999999,4.159999999999999,0.6000000000000001,34.08,0.8988,1.44,0.36,1.32,0.8,6.047199999996,99.48,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,5.0,14.0,0.0,5.0,0.0,0.0,54.0,3459.0,7.0,0.0,5.0,14.0,21.0,0.0,5.0,5.0,14.655,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,2.0,5.0,21.0,194.0,5.0,21.0,5.0,14.655,1.9,2.0,5.0,21.0,0.0,0.0,5.0,14.655,0.0,194.0,315.0936860741267
mp-760012_Na,"mp-1394584, mp-760012",mp-1394584,mp-760012,306.7566778779518,3.599246186551728,0.3039999999999998,3.1317,2.8277,3.603145556230175,28.67393188638998,-11.56881101,2.96861626,-3.8562703366666655,0.031918414482759,0.4864405042698401,-0.0253667110221045,0.0,0.0,6.196452413398398,3.0,1.0567,1.9784,0.9217,3.8089058894458425,12.206201018831402,0.9911585,-8.497756616666667,-1.9822816525000004,0.0662674049999996,-0.056951962266642,4.0,2.0,72.86115611298726,4.954972,4.954972,4.954972,60.0,60.0,60.0,2.998848,7.146973,7.14864,87.738946,77.88992,77.898659,11.0,0.0,1.0,0.0,6.35e-06,896.65,3.6666666666666665,5.999999999999999,1.3333333333333333,4.666666666666667,28.25444444443333,32.66666666666666,611.5666666666666,5.333333333333332,0.6666666666666667,12.888888888888896,0.3622222222222221,0.8888888888888888,4.222222222222221,5.333333333333332,1.7777777777777777,4.012962962955555,31.33333333333333,2.0,1.0,1.0,2.0,1.0,33.285,229.0,2.0,1.0,0.93,1.0,1.0,1.0,1.0,0.0,0.0,141.0,5.0,0.0,1.0,5.0,0.0,0.0,74.33333333333333,763.1999999999999,12.666666666666666,2.6666666666666665,1.6666666666666663,0.0,6.0,1.3333333333333333,1.6666666666666663,3.333333333333333,9.8,0.0,0.0,84.33333333333333,16.88888888888889,944.5333333333332,4.444444444444445,0.8888888888888888,32.44444444444444,0.7911111111111112,1.7777777777777777,2.2222222222222223,0.0,0.8888888888888888,0.0,96.44444444444444,2.0,73.0,1.78,5.0,0.0,139.0,2.0,5.0,6.0,229.0,0.0,6.0,2.0,9.105,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,74.66230670076601
mp-9227_Na,"mp-9227, mp-1221415",mp-9227,mp-1221415,147.41497045158656,0.6441849765517313,3.9664,6.2819,2.3155,3.3503367011220933,13.196155717302991,-31.21792341818181,2.36584146,-7.804480854545454,-2.5661534549516705,0.0,-0.0454874606304978,4.0,1.0,6.196452413398398,4.0,0.0,1.5241351219512196,0.7490092682926829,5.025391151799588,21.68757206447416,4.52779107,-6.8648796942857135,-1.4834336999107145,0.0,-0.1242722557142848,0.0,0.0,72.86115611298726,8.321559,7.562805,9.935854,68.210562,90.0,90.0,9.901155,9.901156,3.576322,90.0,90.0,120.000004,5.0,0.0,2.0,3.25,0.0,389.5518181818182,0.4545454545454546,5.363636363636363,1.818181818181818,2.454545454545454,13.982619047609091,17.884297520661157,455.7178512396694,3.6528925619834713,0.6942148760330578,31.239669421487605,0.7277685950413223,1.15702479338843,0.8264462809917356,0.925619834710744,0.6611570247933884,6.207878787866116,65.22314049586777,3.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,46.0,0.0,0.0,24.0,3.196,6.75999999999e-05,69.28571428571428,1114.142857142857,10.857142857142856,2.2857142857142856,6.57142857142857,0.0,10.857142857142856,1.1428571428571428,3.4285714285714284,4.571428571428571,21.964285714285715,0.4565714285714286,9.657142857128571e-06,91.14285714285714,22.53061224489796,708.734693877551,5.877551020408163,0.0,19.59183673469388,0.4946938775510203,1.959183673469388,3.918367346938776,5.877551020408163,0.979591836734694,1.1036734693861223e-05,88.16326530612244,0.0,40.0,1.0099999999999998,8.0,12.0,160.0,2.0,10.0,16.0,194.0,2.0,4.0,2.0,16.69,2.55,2.0,10.0,16.0,0.0,2.0,2.0,25.92,0.799,14.0,28.455552039585907
mp-6465_Na,"mp-25301, mp-6465",mp-25301,mp-6465,397.5247375352412,1.2832474865517336,0.0,0.6452,0.6781,5.12265448551811,14.28184454051941,-27.94368323,0.66499351,-6.985920807499999,-1.682273033280172,0.2251703977500065,-0.0253667110221045,2.0,4.0,6.196452413398398,4.0,3.3233000000000006,4.8794,1.5561,3.05934214088766,12.063774954336871,1.66039566,-8.6873991,-3.306703506203704,0.0394799699999968,-0.056951962266642,0.0,0.0,5.7776645846422285,7.382342,7.382342,7.382342,120.51972,118.909035,90.50104,6.581717,6.581717,5.365598,75.211109,75.211109,84.336402,14.0,14.0,1.0,0.0,0.0,535.325,1.4,7.799999999999999,1.7,2.4,14.05883333333,19.28,705.626,3.960000000000001,1.12,37.66,0.6971999999999998,1.2600000000000002,2.24,3.879999999999999,0.6800000000000002,6.935366666662,82.32,4.0,1.0,1.0,2.0,1.0,31.56,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,2.0,0.0,0.0,8.0,1.546,2.25333333333e-05,80.11111111111111,627.0888888888888,14.22222222222222,3.1111111111111107,0.2222222222222222,0.0,5.333333333333333,2.2222222222222223,0.8888888888888888,3.1111111111111107,12.466666666666669,0.1717777777777777,2.5037037037e-06,80.0,9.185185185185183,763.0518518518518,2.3703703703703702,0.5925925925925926,27.25925925925926,0.7377777777777779,1.1851851851851851,0.3950617283950617,0.888888888888889,0.7901234567901234,4.451028806577778e-06,90.66666666666666,2.0,94.0,1.9,2.0,2.0,160.0,2.0,2.0,6.0,227.0,0.0,4.0,2.0,9.105,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,120.17298946517072
mp-1009747_Na,"mp-1009747, mp-1100440",mp-1009747,mp-1100440,517.3677921853025,0.7297572165517237,0.0,3.770216822429907,2.178742990654205,3.6762534662647672,12.323456033316209,-23.798145103928576,1.67349802,-7.932715034642858,-2.159090023435961,0.0620536704761862,-0.0253667110221045,8.0,2.0,6.196452413398398,3.0,0.0,1.5241351219512196,0.7490092682926829,3.634089958705802,37.39225553506986,2.51560026,-4.75826425,0.4127562300000003,1.0367994619642855,-0.056951962266642,2.0,2.0,72.86115611298726,5.094214,5.948181,11.387521,90.0,90.0,90.0,4.729068,4.729068,4.729068,60.0,60.0,60.0,10.0,0.0,3.0,0.0,0.0,707.152857142857,1.4285714285714284,5.285714285714286,1.1428571428571428,3.0,12.577619047614284,26.285714285714285,841.6269387755101,5.7142857142857135,0.8163265306122449,40.16326530612245,0.9910204081632652,1.959183673469388,2.040816326530612,1.2244897959183674,0.979591836734694,4.76163265305306,106.28571428571428,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,11.0,0.0,0.0,9.0,0.0,6.35e-06,45.5,1159.54,8.5,1.0,5.5,0.0,8.5,2.0,4.5,6.5,27.76,0.0,3.175e-06,167.5,34.5,654.46,5.5,0.5,15.5,0.2999999999999999,1.0,4.5,5.5,2.0,3.175e-06,26.5,1.0,31.0,0.5999999999999999,9.0,11.0,170.0,2.0,10.0,14.0,194.0,1.0,3.0,4.0,22.235,1.36,2.0,1.0,3.0,0.0,0.0,4.0,22.235,0.0,141.0,143.5878134625825
mp-18435_Na,"mp-26616, mp-18435",mp-26616,mp-18435,306.59691182668047,3.185216206551719,1.791,1.3037,-0.4873,3.000196593496474,14.158547341706631,-23.18246352875,-0.41750598,-7.727487842916666,-1.906223060129309,0.0,-0.0219499297916865,3.0,2.0,3.920953734925564,3.0,1.9637,3.1562,1.1925,3.3331996329546656,13.445093371998476,1.3003951,-8.13415479,-2.5042471797916663,0.0032373219999985,-0.056951962266642,4.0,1.0,72.86115611298726,5.164939,5.164939,14.056405,90.083233,90.083235,64.985909,8.319236,7.203349,9.534314,70.266766,90.0,90.0,15.0,0.0,4.0,0.0,0.0,612.4391666666667,1.25,5.583333333333333,1.3333333333333333,2.9166666666666665,11.304444444441668,22.111111111111107,783.7804166666667,5.0,0.7777777777777777,35.44444444444444,0.8722222222222222,1.7777777777777777,1.875,0.7638888888888891,0.8888888888888888,2.9898148148097228,96.44444444444444,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,5.0,0.0,1.0,5.0,3.25,0.0,82.5,391.4200000000001,14.8,3.4,0.5,0.0,5.799999999999999,2.0,0.5,2.6,12.45654761904,0.325,0.0,31.7,6.5,500.91600000000005,1.760000000000001,0.7,23.8,0.5292,0.8400000000000001,0.9,0.3200000000000006,0.4,0.0,39.46000000000001,3.0,88.0,1.2799999999999998,5.0,1.0,154.0,2.0,5.0,6.0,229.0,0.0,5.0,2.0,9.105,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,91.51226848872884
mp-1219467_Na,"mp-1219467, mp-1220907",mp-1219467,mp-1220907,311.61875746325285,5.208760591551719,1.5175999999999998,3.6498,2.1322,3.597588585299477,13.87386840445398,-32.20519022142857,2.03736589,-8.051297555357143,-2.4541097747834564,0.0,-0.0044741921428581,8.0,2.0,6.196452413398398,4.0,0.0,-0.1707,-0.1405,4.917021250132948,15.669697943633183,-0.15303751,-7.036435798888889,-1.2904410823611103,0.3492604320138888,-0.056951962266642,2.0,4.0,72.86115611298726,6.704542,7.933319,14.607018,90.0,90.0,90.0,7.37347,7.37347,7.37347,121.084005,119.538327,89.467146,10.0,0.0,3.0,3.25,0.0,520.7621428571427,0.7142857142857142,5.5,1.7142857142857144,2.642857142857143,13.407772108835715,17.602040816326532,678.639387755102,3.86734693877551,0.826530612244898,32.87755102040816,0.6952040816326529,1.2857142857142856,1.2244897959183672,0.7857142857142856,0.7346938775510203,5.532135568503062,73.68367346938776,3.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,14.0,14.0,0.0,6.0,0.0,0.0,82.77777777777779,553.5977777777778,14.77777777777778,3.4444444444444446,1.5555555555555556,1.5555555555555554,8.555555555555555,1.8888888888888888,0.6666666666666666,2.555555555555556,12.371666666666666,0.0,0.0,53.22222222222222,7.0617283950617225,775.9076543209876,1.9506172839506168,1.2098765432098766,29.20987654320988,0.4269135802469137,0.8641975308641974,2.419753086419753,3.975308641975309,0.4197530864197531,0.0,64.12345679012346,4.0,96.0,1.39,10.0,14.0,162.0,2.0,10.0,20.0,229.0,0.0,6.0,2.0,9.105,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,60.83150019907045
mp-1041961_Na,"mp-1041961, mp-1101673",mp-1041961,mp-1101673,515.9140235114229,3.876070849051725,0.0,3.770216822429907,2.178742990654205,3.112115634275102,18.41642134846497,-17.7627985875,4.68032795,-5.9209328625,-1.251100088200431,0.0322727074999997,-0.0253667110221045,1.0,1.0,6.196452413398398,3.0,0.0,1.5241351219512196,0.7490092682926829,3.454738446310339,13.45753713947304,1.07217717,-8.388401516666667,-1.872926552500001,0.1756225049999997,-0.056951962266642,2.0,1.0,72.86115611298726,3.57162,3.57162,6.979693,75.17557,75.17557,59.999997,2.980051,2.980051,10.788489,90.0,90.0,122.566266,3.0,0.0,1.0,4.404,0.0,832.6475,0.75,4.5,1.0,3.0,23.456770833325,32.0,675.17625,6.5,0.375,27.25,0.65,2.0,1.125,1.75,1.0,5.2233854166625004,79.5,1.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,2.202,70.0,5.0,0.0,1.0,5.0,0.0,0.0,74.33333333333333,763.1999999999999,12.666666666666666,2.6666666666666665,1.6666666666666663,0.0,6.0,1.3333333333333333,1.6666666666666663,3.333333333333333,9.8,0.0,0.0,84.33333333333333,16.88888888888889,944.5333333333332,4.444444444444445,0.8888888888888888,32.44444444444444,0.7911111111111112,1.7777777777777777,2.2222222222222223,0.0,0.8888888888888888,0.0,96.44444444444444,2.0,73.0,1.78,5.0,0.0,139.0,2.0,5.0,6.0,229.0,0.0,6.0,2.0,9.105,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,140.33690224774546
mp-19280_Na,"mp-545796, mp-19280",mp-545796,mp-19280,261.94369512813955,4.718635471551725,0.0,3.770216822429907,2.178742990654205,6.469175771650879,20.741980532667046,-21.315553884,5.15614865,-7.105184628,-1.1120081376867812,0.0128138395333357,-0.0253667110221045,0.0,0.0,6.196452413398398,3.0,0.5108999999999999,-0.3956,-0.9065,2.7968170089442657,15.327999147593545,-0.82248228,-7.880790304545454,-1.6505492045454533,0.0492398189999994,-0.056951962266642,3.0,3.0,12.991085034270773,10.09415,10.094169,3.525938,89.999944,89.998736,120.000948,5.260464,5.260485,6.881507,88.318,88.317542,62.366481,104.0,0.0,7.0,6.392,0.0,1388.1913333333334,6.933333333333334,10.6,1.0666666666666669,3.9333333333333336,23.04555555555333,24.10666666666667,1089.4469333333334,5.76,0.5333333333333334,22.044444444444448,0.5205333333333332,1.991111111111111,3.271111111111112,5.76,0.9955555555555556,3.892444444442668,107.02222222222224,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,16.0,0.0,0.799,14.0,15.0,0.0,3.0,15.0,0.0,0.0,76.63636363636364,634.4,13.272727272727272,2.909090909090909,1.3636363636363635,0.0,6.0,1.4545454545454546,1.3636363636363635,3.090909090909091,9.673636363636364,0.0,0.0,71.18181818181819,15.074380165289254,843.0545454545454,3.96694214876033,0.793388429752066,28.958677685950413,0.7061157024793387,1.586776859504132,1.983471074380165,0.0,0.793388429752066,0.0,86.08264462809917,2.0,73.0,1.78,5.0,0.0,139.0,2.0,5.0,6.0,229.0,0.0,6.0,2.0,9.105,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,87.30884356226281
mp-1013843_Na,"mp-1040930, mp-1013843",mp-1040930,mp-1013843,229.1301748138681,3.610831509051724,0.5013999999999994,5.1365,4.6351,5.549090460693393,20.4845467994318,-17.52730262625,4.74149725,-5.842434208749999,-1.2385208865598054,0.0,-0.0683738120312504,0.0,0.0,2.057369556668288,3.0,1.6082,2.6295,1.0213,3.489603097211423,14.561920082140812,1.0504083,-8.29113915173077,-2.3651311798397434,0.0304115255769144,-0.056951962266642,8.0,2.0,72.86115611298726,3.574505,3.574505,14.809959,90.0,90.0,119.999991,6.546987,7.967811,14.515817,90.0,90.0,90.0,24.0,0.0,2.0,1.598,0.0,1027.2175,6.0,9.5,1.0,3.0,24.815833333325003,32.25,861.39125,6.5,0.5,22.5,0.6424999999999998,2.0,4.0,6.5,1.0,3.3179166666625,107.5,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,16.0,0.0,0.799,14.0,10.0,0.0,2.0,10.0,3.25,0.0,80.6923076923077,532.2923076923078,14.307692307692308,3.230769230769231,0.7692307692307693,0.0,5.846153846153846,1.8461538461538465,0.7692307692307693,2.769230769230769,12.189652014646157,0.25,0.0,43.84615384615385,9.44378698224852,727.2946745562131,2.55621301775148,0.8520710059171599,27.479289940828405,0.5389349112426034,1.0650887573964498,1.301775147928994,0.260355029585799,0.5680473372781065,0.0,56.97041420118343,3.0,88.0,1.2799999999999998,5.0,1.0,154.0,2.0,5.0,6.0,229.0,0.0,5.0,2.0,9.105,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,63.68993265960454
mp-10225_Na,"mp-1424931, mp-10225",mp-1424931,mp-10225,604.1470497701976,1.453022986551723,0.0,3.770216822429907,2.178742990654205,4.4322071619805765,10.221577264586964,-23.87321586107143,3.42289705,-7.9577386203571425,-2.1841136091502458,0.037030084761902,-0.0253667110221045,8.0,2.0,6.196452413398398,3.0,0.0,1.5241351219512196,0.7490092682926829,2.901008473324276,21.95566621737599,3.21122586,-6.969131296666667,-1.183529362083334,0.0180887733333268,-0.056951962266642,1.0,1.0,72.86115611298726,2.973501,9.064934,10.618012,90.0,90.0,90.0,7.740912,7.740912,7.740912,23.707886,23.707886,23.707882,10.0,0.0,3.0,0.0,0.0,707.152857142857,1.4285714285714284,5.285714285714286,1.1428571428571428,3.0,12.577619047614284,26.285714285714285,841.6269387755101,5.7142857142857135,0.8163265306122449,40.16326530612245,0.9910204081632652,1.959183673469388,2.040816326530612,1.2244897959183674,0.979591836734694,4.76163265305306,106.28571428571428,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,3.0,0.0,0.0,7.0,4.404,0.0,74.0,986.5733333333332,12.333333333333332,2.6666666666666665,1.0,0.0,5.666666666666666,1.3333333333333333,2.333333333333333,3.666666666666666,21.527916666666663,1.468,0.0,123.0,18.666666666666664,797.6177777777777,4.888888888888889,0.4444444444444443,21.33333333333333,0.4222222222222223,1.7777777777777777,1.3333333333333333,0.4444444444444446,0.8888888888888888,0.0,70.66666666666666,1.0,48.0,0.9500000000000002,3.0,1.0,153.0,2.0,3.0,6.0,229.0,0.0,5.0,2.0,13.01,2.58,2.0,0.0,6.0,0.0,2.0,2.0,25.786875,2.202,70.0,194.1274427298521
mp-561_Na,"mp-561, mp-1221416",mp-561,mp-1221416,142.78643351817877,0.8024059965517305,0.0,-0.1765,-0.1449,5.712935992985439,14.526564589518392,-33.11703516,-0.16243403,-8.27925879,-2.202733376780172,0.2087049299999943,-0.0253667110221045,2.0,4.0,6.196452413398398,4.0,0.0,1.5241351219512196,0.7490092682926829,6.33261733403146,22.27218738650612,4.2766687,-7.460917009285714,-1.134122576339285,0.0,-0.1170135736904756,0.0,0.0,72.86115611298726,7.452188,7.452188,7.452188,120.474435,120.465543,89.187865,10.156571,10.156571,3.490326,90.0,90.0,120.000003,7.0,28.0,1.0,0.0,0.0,773.947,0.7000000000000001,8.2,1.4,2.8,12.71483333333,22.4,1087.4212,5.040000000000001,1.2600000000000002,42.0,0.7742,1.68,1.12,4.52,0.84,5.053766666662001,91.14,4.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,52.0,0.0,3.0,18.0,3.196,0.0,71.0,1460.857142857143,11.285714285714285,2.2857142857142856,7.428571428571428,0.0,11.285714285714285,1.1428571428571428,2.571428571428571,4.142857142857142,22.602857142857143,0.4565714285714286,0.0,106.14285714285714,20.57142857142857,1104.9795918367345,5.387755102040816,0.4897959183673469,21.55102040816326,0.4653061224489795,1.959183673469388,2.9387755102040813,5.387755102040816,0.979591836734694,0.0,105.30612244897958,1.0,44.0,0.9499999999999996,6.0,11.0,164.0,2.0,10.0,16.0,229.0,4.0,5.0,2.0,18.18,2.55,2.0,10.0,16.0,0.0,2.0,2.0,25.92,0.799,14.0,22.11146206089808
mp-2207_Na,"mp-2207, mp-7939",mp-2207,mp-7939,532.5347329264044,1.4894792515517212,2.577,3.0932,0.5162,2.7125953538093603,13.054176111401224,-36.9798314,0.49749537,-7.395966280000001,-2.306311708593152,0.0093066866666733,-0.0253667110221045,4.0,4.0,6.196452413398398,5.0,0.0,1.5241351219512196,0.7490092682926829,5.856957018115384,23.704402680755766,2.93153839,-6.852670483333333,-1.1549611515624996,0.001043164166667,-0.056951962266642,2.0,1.0,72.86115611298726,8.518624,8.533478,10.246008,107.054623,107.82899,104.916405,3.499048,3.499048,13.413739,90.0,90.0,120.000007,5.0,0.0,2.0,6.121,0.000310120689655,565.3866666666667,0.4166666666666666,5.0,1.75,2.333333333333333,13.409957580725,25.041666666666668,701.8711111111111,4.75,0.5555555555555557,34.333333333333336,0.8798611111111111,1.5,0.7638888888888888,1.5,0.875,6.804505336604167,91.7777777777778,2.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,0.0,12.0,24.0,0.0,1.0,6.0,1.598,0.0,75.0,1246.0,12.333333333333332,2.6666666666666665,7.999999999999999,0.0,12.333333333333332,1.3333333333333333,2.0,3.666666666666666,23.34,0.5326666666666666,0.0,85.66666666666666,18.666666666666664,1002.6666666666666,4.888888888888889,0.4444444444444443,19.55555555555555,0.4222222222222221,1.7777777777777777,2.666666666666667,4.888888888888889,0.8888888888888888,0.0,95.55555555555554,1.0,44.0,0.9499999999999996,6.0,11.0,164.0,2.0,10.0,16.0,229.0,4.0,5.0,2.0,18.18,2.55,2.0,10.0,16.0,0.0,2.0,2.0,25.92,0.799,14.0,97.88130179990635
mp-759090_Na,"mp-1047121, mp-759090",mp-1047121,mp-759090,622.0022234475762,7.505594701551718,0.0,3.770216822429907,2.178742990654205,3.142183598754489,18.240192211770808,-17.7889740225,4.69059332,-5.9296580075000005,-1.2598252332004316,0.0235475624999992,-0.0253667110221045,1.0,1.0,6.196452413398398,3.0,0.0,1.5241351219512196,0.7490092682926829,4.12023785280364,11.283880350924605,1.89686903,-8.4930691875,-1.977594223333334,0.0709548341666668,-0.056951962266642,22.0,24.0,72.86115611298726,3.549194,3.549194,6.688047,90.0,90.0,119.999997,2.998715,8.680415,10.403849,90.014626,90.000025,90.000032,3.0,0.0,1.0,4.404,0.0,832.6475,0.75,4.5,1.0,3.0,23.456770833325,32.0,675.17625,6.5,0.375,27.25,0.65,2.0,1.125,1.75,1.0,5.2233854166625004,79.5,1.0,1.0,1.0,2.0,1.0,29.2433333333,229.0,2.0,1.0,0.93,1.0,1.0,1.0,6.0,0.0,2.202,70.0,5.0,0.0,1.0,5.0,0.0,0.0,74.33333333333333,763.1999999999999,12.666666666666666,2.6666666666666665,1.6666666666666663,0.0,6.0,1.3333333333333333,1.6666666666666663,3.333333333333333,9.8,0.0,0.0,84.33333333333333,16.88888888888889,944.5333333333332,4.444444444444445,0.8888888888888888,32.44444444444444,0.7911111111111112,1.7777777777777777,2.2222222222222223,0.0,0.8888888888888888,0.0,96.44444444444444,2.0,73.0,1.78,5.0,0.0,139.0,2.0,5.0,6.0,229.0,0.0,6.0,2.0,9.105,3.44,2.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,140.33690224774546
